2.00000,2.00000,0.00000,112.945295,28.164779
2.07354,5.68472,1.57211,112.9453,28.164907
2.27008,12.0095,1.5593,112.945354,28.165072
2.37251,19.084,1.55329,112.945367,28.165253
2.40449,24.7887,1.55602,112.945358,28.165437
2.10212,37.4403,1.53486,112.945356,28.165676
2.04038,43.1584,1.557,112.945359,28.165901
5.9329,49.8111,0.0372728,112.945449,28.166078
18.5854,50.0256,1.5808,112.945812,28.166102
