2.00000,2.00000,0.00000,112.945295,28.164779
1.92337,5.22758,1.56272,112.945294,28.164902
2.9384,11.7009,0.0256341,112.945352,28.165037
12.5194,11.783,0.0253899,112.945714,28.165164
22.2495,11.5693,0.0322536,112.946064,28.165179
39.5367,11.1344,0.00341521,112.946572,28.165162
54.6983,11.285,-1.59477,112.946993,28.16517
