2.00000,2.00000,0.00000,112.945295,28.164779
1.87661,4.98499,1.56032,112.945303,28.164907
2.31759,11.1469,1.55883,112.945355,28.165081
7.93677,11.7821,0.0391149,112.945468,28.165152
15.2143,11.6144,0.00341504,112.945653,28.165158
18.2562,11.5478,-0.0239755,112.945833,28.165166
22.1064,11.561,0.0140534,112.945999,28.165167
31.7701,11.671,0.0139404,112.946152,28.165173
39.1625,11.6962,0.0286203,112.946364,28.165176
47.2031,13.5718,1.58772,112.946655,28.165179
